"PT_NUMBER","PLANT","SRC_UNIT","NUCLIDE","ACTIVITY","ACT_UNITS","Max0Avg1Sum2","NUCTYPEIMPTYPE","SOURCE","STARTDATE","ENDDATE","DURATION_MIN","FLOW_RATE","FLOW_UNITS","REL_VOL","REL_UNITS","RELEASE_SOURCE","DISCHARGE_POINT","REL_MODE_OR_DIL","IS_MDA","BATCHORCONT","ALLOCATION_PERCENT"
2016386,"Quad Cities","Unit 1","I-133","1.52E-12","uCi/cc","","","",10/18/2016 7:50:00,10/25/2016 7:30:00,10060.00,"3.55E+05","cfm","3.57E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016388,"Quad Cities","Unit 1","AR-41","4.80E-07","uCi/cc","","","",10/26/2016 7:35:00,11/2/2016 7:45:00,10090.00,"2.40E+01","cfm","2.42E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016388,"Quad Cities","Unit 1","KR-85M","1.33E-06","uCi/cc","","","",10/26/2016 7:35:00,11/2/2016 7:45:00,10090.00,"2.40E+01","cfm","2.42E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016388,"Quad Cities","Unit 1","KR-87","9.15E-06","uCi/cc","","","",10/26/2016 7:35:00,11/2/2016 7:45:00,10090.00,"2.40E+01","cfm","2.42E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016388,"Quad Cities","Unit 1","KR-88","5.41E-06","uCi/cc","","","",10/26/2016 7:35:00,11/2/2016 7:45:00,10090.00,"2.40E+01","cfm","2.42E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016388,"Quad Cities","Unit 1","XE-133","5.33E-07","uCi/cc","","","",10/26/2016 7:35:00,11/2/2016 7:45:00,10090.00,"2.40E+01","cfm","2.42E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016388,"Quad Cities","Unit 1","XE-135","8.49E-06","uCi/cc","","","",10/26/2016 7:35:00,11/2/2016 7:45:00,10090.00,"2.40E+01","cfm","2.42E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016388,"Quad Cities","Unit 1","XE-135M","6.95E-05","uCi/cc","","","",10/26/2016 7:35:00,11/2/2016 7:45:00,10090.00,"2.40E+01","cfm","2.42E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016388,"Quad Cities","Unit 1","XE-138","2.70E-04","uCi/cc","","","",10/26/2016 7:35:00,11/2/2016 7:45:00,10090.00,"2.40E+01","cfm","2.42E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016389,"Quad Cities","Unit 2","AR-41","5.79E-07","uCi/cc","","","",10/26/2016 8:05:00,11/2/2016 7:55:00,10070.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016389,"Quad Cities","Unit 2","KR-85M","2.44E-07","uCi/cc","","","",10/26/2016 8:05:00,11/2/2016 7:55:00,10070.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016389,"Quad Cities","Unit 2","KR-87","1.67E-06","uCi/cc","","","",10/26/2016 8:05:00,11/2/2016 7:55:00,10070.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016389,"Quad Cities","Unit 2","KR-88","8.50E-07","uCi/cc","","","",10/26/2016 8:05:00,11/2/2016 7:55:00,10070.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016389,"Quad Cities","Unit 2","XE-133","8.06E-08","uCi/cc","","","",10/26/2016 8:05:00,11/2/2016 7:55:00,10070.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016389,"Quad Cities","Unit 2","XE-135","1.23E-06","uCi/cc","","","",10/26/2016 8:05:00,11/2/2016 7:55:00,10070.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016389,"Quad Cities","Unit 2","XE-135M","1.14E-05","uCi/cc","","","",10/26/2016 8:05:00,11/2/2016 7:55:00,10070.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016389,"Quad Cities","Unit 2","XE-138","4.39E-05","uCi/cc","","","",10/26/2016 8:05:00,11/2/2016 7:55:00,10070.00,"2.50E+01","cfm","2.52E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016390,"Quad Cities","Unit 1","I-133","1.12E-12","uCi/cc","","","",10/25/2016 7:30:00,11/1/2016 8:40:00,10150.00,"3.62E+05","cfm","3.67E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016396,"Quad Cities","Unit 1","AR-41","6.17E-07","uCi/cc","","","",11/2/2016 7:45:00,11/9/2016 7:43:00,10078.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016396,"Quad Cities","Unit 1","KR-85M","1.53E-06","uCi/cc","","","",11/2/2016 7:45:00,11/9/2016 7:43:00,10078.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016396,"Quad Cities","Unit 1","KR-87","9.94E-06","uCi/cc","","","",11/2/2016 7:45:00,11/9/2016 7:43:00,10078.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016396,"Quad Cities","Unit 1","KR-88","6.38E-06","uCi/cc","","","",11/2/2016 7:45:00,11/9/2016 7:43:00,10078.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016396,"Quad Cities","Unit 1","XE-133","6.69E-07","uCi/cc","","","",11/2/2016 7:45:00,11/9/2016 7:43:00,10078.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016396,"Quad Cities","Unit 1","XE-135","9.50E-06","uCi/cc","","","",11/2/2016 7:45:00,11/9/2016 7:43:00,10078.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016396,"Quad Cities","Unit 1","XE-135M","6.60E-05","uCi/cc","","","",11/2/2016 7:45:00,11/9/2016 7:43:00,10078.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016396,"Quad Cities","Unit 1","XE-138","2.49E-04","uCi/cc","","","",11/2/2016 7:45:00,11/9/2016 7:43:00,10078.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016397,"Quad Cities","Unit 2","AR-41","5.49E-07","uCi/cc","","","",11/2/2016 7:55:00,11/9/2016 8:03:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016397,"Quad Cities","Unit 2","KR-85M","2.54E-07","uCi/cc","","","",11/2/2016 7:55:00,11/9/2016 8:03:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016397,"Quad Cities","Unit 2","KR-87","1.68E-06","uCi/cc","","","",11/2/2016 7:55:00,11/9/2016 8:03:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016397,"Quad Cities","Unit 2","KR-88","1.02E-06","uCi/cc","","","",11/2/2016 7:55:00,11/9/2016 8:03:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016397,"Quad Cities","Unit 2","XE-133","9.39E-08","uCi/cc","","","",11/2/2016 7:55:00,11/9/2016 8:03:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016397,"Quad Cities","Unit 2","XE-135","1.39E-06","uCi/cc","","","",11/2/2016 7:55:00,11/9/2016 8:03:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016397,"Quad Cities","Unit 2","XE-135M","8.16E-06","uCi/cc","","","",11/2/2016 7:55:00,11/9/2016 8:03:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016397,"Quad Cities","Unit 2","XE-138","2.98E-05","uCi/cc","","","",11/2/2016 7:55:00,11/9/2016 8:03:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016398,"Quad Cities","Unit 1","C-14","5.49E-09","uCi/cc","","","",10/1/2016 0:00:00,11/1/2016 0:00:00,44640.00,"3.53E+05","cfm","1.58E+10","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016398,"Quad Cities","Unit 1","H-3","2.02E-08","uCi/cc","","","",10/1/2016 0:00:00,11/1/2016 0:00:00,44640.00,"3.53E+05","cfm","1.58E+10","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016398,"Quad Cities","Unit 1","SR-89","1.51E-13","uCi/cc","","","",10/1/2016 0:00:00,11/1/2016 0:00:00,44640.00,"3.53E+05","cfm","1.58E+10","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016399,"Quad Cities","Unit 1","C-14","3.13E-10","uCi/cc","","","",10/1/2016 0:00:00,11/1/2016 0:00:00,44640.00,"9.55E+04","cfm","4.26E+09","cf","Reactor Vent IP Unit 1","Reactor Vent IP Unit 1","mixed","","C",100
2016399,"Quad Cities","Unit 1","H-3","4.08E-09","uCi/cc","","","",10/1/2016 0:00:00,11/1/2016 0:00:00,44640.00,"9.55E+04","cfm","4.26E+09","cf","Reactor Vent IP Unit 1","Reactor Vent IP Unit 1","mixed","","C",100
2016400,"Quad Cities","Unit 2","C-14","3.15E-10","uCi/cc","","","",10/1/2016 0:00:00,11/1/2016 0:00:00,44640.00,"9.55E+04","cfm","4.26E+09","cf","Reactor Vent IP Unit 2","Reactor Vent IP Unit 2","mixed","","C",100
2016400,"Quad Cities","Unit 2","H-3","9.86E-09","uCi/cc","","","",10/1/2016 0:00:00,11/1/2016 0:00:00,44640.00,"9.55E+04","cfm","4.26E+09","cf","Reactor Vent IP Unit 2","Reactor Vent IP Unit 2","mixed","","C",100
2016401,"Quad Cities","Unit 1","CO-60","2.58E-13","uCi/cc","","","",11/1/2016 8:40:00,11/8/2016 9:30:00,10130.00,"3.64E+05","cfm","3.69E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016401,"Quad Cities","Unit 1","I-133","1.44E-12","uCi/cc","","","",11/1/2016 8:40:00,11/8/2016 9:30:00,10130.00,"3.64E+05","cfm","3.69E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016407,"Quad Cities","Unit 1","BA-140","6.01E-13","uCi/cc","","","",11/8/2016 9:30:00,11/15/2016 6:55:00,9925.00,"3.55E+05","cfm","3.52E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016407,"Quad Cities","Unit 1","CO-60","2.90E-13","uCi/cc","","","",11/8/2016 9:30:00,11/15/2016 6:55:00,9925.00,"3.55E+05","cfm","3.52E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016407,"Quad Cities","Unit 1","I-131","3.47E-13","uCi/cc","","","",11/8/2016 9:30:00,11/15/2016 6:55:00,9925.00,"3.55E+05","cfm","3.52E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016407,"Quad Cities","Unit 1","I-133","1.66E-12","uCi/cc","","","",11/8/2016 9:30:00,11/15/2016 6:55:00,9925.00,"3.55E+05","cfm","3.52E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016407,"Quad Cities","Unit 1","LA-140","6.01E-13","uCi/cc","","","",11/8/2016 9:30:00,11/15/2016 6:55:00,9925.00,"3.55E+05","cfm","3.52E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016413,"Quad Cities","Unit 1","I-133","2.42E-12","uCi/cc","","","",11/15/2016 6:55:00,11/22/2016 9:40:00,10245.00,"3.59E+05","cfm","3.68E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
2016421,"Quad Cities","Unit 1","AR-41","7.80E-06","uCi/cc","","","",10/1/2016 0:00:00,1/1/2017 0:00:00,132480.00,"2.60E+01","cfm","3.44E+06","cf","Unit 1 Adsorber","Unit 1 Adsorber","elevated","","C",100
2016421,"Quad Cities","Unit 1","KR-85M","2.13E-06","uCi/cc","","","",10/1/2016 0:00:00,1/1/2017 0:00:00,132480.00,"2.60E+01","cfm","3.44E+06","cf","Unit 1 Adsorber","Unit 1 Adsorber","elevated","","C",100
2016421,"Quad Cities","Unit 1","KR-88","2.61E-07","uCi/cc","","","",10/1/2016 0:00:00,1/1/2017 0:00:00,132480.00,"2.60E+01","cfm","3.44E+06","cf","Unit 1 Adsorber","Unit 1 Adsorber","elevated","","C",100
2016421,"Quad Cities","Unit 1","XE-133","1.28E-05","uCi/cc","","","",10/1/2016 0:00:00,1/1/2017 0:00:00,132480.00,"2.60E+01","cfm","3.44E+06","cf","Unit 1 Adsorber","Unit 1 Adsorber","elevated","","C",100
2016421,"Quad Cities","Unit 1","XE-135","1.03E-07","uCi/cc","","","",10/1/2016 0:00:00,1/1/2017 0:00:00,132480.00,"2.60E+01","cfm","3.44E+06","cf","Unit 1 Adsorber","Unit 1 Adsorber","elevated","","C",100
2016422,"Quad Cities","Unit 2","AR-41","3.39E-06","uCi/cc","","","",10/1/2016 0:00:00,1/1/2017 0:00:00,132480.00,"2.60E+01","cfm","3.44E+06","cf","Unit 2 Adsorber","Unit 2 Adsorber","elevated","","C",100
2016422,"Quad Cities","Unit 2","KR-85M","2.55E-07","uCi/cc","","","",10/1/2016 0:00:00,1/1/2017 0:00:00,132480.00,"2.60E+01","cfm","3.44E+06","cf","Unit 2 Adsorber","Unit 2 Adsorber","elevated","","C",100
2016422,"Quad Cities","Unit 2","XE-133","1.80E-06","uCi/cc","","","",10/1/2016 0:00:00,1/1/2017 0:00:00,132480.00,"2.60E+01","cfm","3.44E+06","cf","Unit 2 Adsorber","Unit 2 Adsorber","elevated","","C",100
2016422,"Quad Cities","Unit 2","XE-135","2.45E-08","uCi/cc","","","",10/1/2016 0:00:00,1/1/2017 0:00:00,132480.00,"2.60E+01","cfm","3.44E+06","cf","Unit 2 Adsorber","Unit 2 Adsorber","elevated","","C",100
2016423,"Quad Cities","Unit 1","AR-41","8.22E-07","uCi/cc","","","",11/9/2016 7:43:00,11/16/2016 7:51:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016423,"Quad Cities","Unit 1","KR-85M","1.45E-06","uCi/cc","","","",11/9/2016 7:43:00,11/16/2016 7:51:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016423,"Quad Cities","Unit 1","KR-87","9.94E-06","uCi/cc","","","",11/9/2016 7:43:00,11/16/2016 7:51:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016423,"Quad Cities","Unit 1","KR-88","5.91E-06","uCi/cc","","","",11/9/2016 7:43:00,11/16/2016 7:51:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016423,"Quad Cities","Unit 1","XE-133","5.90E-07","uCi/cc","","","",11/9/2016 7:43:00,11/16/2016 7:51:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016423,"Quad Cities","Unit 1","XE-135","9.23E-06","uCi/cc","","","",11/9/2016 7:43:00,11/16/2016 7:51:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016423,"Quad Cities","Unit 1","XE-135M","7.52E-05","uCi/cc","","","",11/9/2016 7:43:00,11/16/2016 7:51:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016423,"Quad Cities","Unit 1","XE-138","2.80E-04","uCi/cc","","","",11/9/2016 7:43:00,11/16/2016 7:51:00,10088.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016424,"Quad Cities","Unit 1","AR-41","7.02E-07","uCi/cc","","","",11/16/2016 7:51:00,11/23/2016 7:35:00,10064.00,"2.70E+01","cfm","2.72E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016424,"Quad Cities","Unit 1","KR-85M","1.36E-06","uCi/cc","","","",11/16/2016 7:51:00,11/23/2016 7:35:00,10064.00,"2.70E+01","cfm","2.72E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016424,"Quad Cities","Unit 1","KR-87","9.66E-06","uCi/cc","","","",11/16/2016 7:51:00,11/23/2016 7:35:00,10064.00,"2.70E+01","cfm","2.72E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016424,"Quad Cities","Unit 1","KR-88","6.08E-06","uCi/cc","","","",11/16/2016 7:51:00,11/23/2016 7:35:00,10064.00,"2.70E+01","cfm","2.72E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016424,"Quad Cities","Unit 1","XE-133","5.66E-07","uCi/cc","","","",11/16/2016 7:51:00,11/23/2016 7:35:00,10064.00,"2.70E+01","cfm","2.72E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016424,"Quad Cities","Unit 1","XE-135","8.61E-06","uCi/cc","","","",11/16/2016 7:51:00,11/23/2016 7:35:00,10064.00,"2.70E+01","cfm","2.72E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016424,"Quad Cities","Unit 1","XE-135M","7.23E-05","uCi/cc","","","",11/16/2016 7:51:00,11/23/2016 7:35:00,10064.00,"2.70E+01","cfm","2.72E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016424,"Quad Cities","Unit 1","XE-138","2.68E-04","uCi/cc","","","",11/16/2016 7:51:00,11/23/2016 7:35:00,10064.00,"2.70E+01","cfm","2.72E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016425,"Quad Cities","Unit 1","AR-41","6.21E-07","uCi/cc","","","",11/23/2016 7:35:00,11/30/2016 7:40:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016425,"Quad Cities","Unit 1","KR-85M","1.37E-06","uCi/cc","","","",11/23/2016 7:35:00,11/30/2016 7:40:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016425,"Quad Cities","Unit 1","KR-87","8.79E-06","uCi/cc","","","",11/23/2016 7:35:00,11/30/2016 7:40:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016425,"Quad Cities","Unit 1","KR-88","5.51E-06","uCi/cc","","","",11/23/2016 7:35:00,11/30/2016 7:40:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016425,"Quad Cities","Unit 1","XE-133","5.68E-07","uCi/cc","","","",11/23/2016 7:35:00,11/30/2016 7:40:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016425,"Quad Cities","Unit 1","XE-135","8.89E-06","uCi/cc","","","",11/23/2016 7:35:00,11/30/2016 7:40:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016425,"Quad Cities","Unit 1","XE-135M","5.50E-05","uCi/cc","","","",11/23/2016 7:35:00,11/30/2016 7:40:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016425,"Quad Cities","Unit 1","XE-138","1.98E-04","uCi/cc","","","",11/23/2016 7:35:00,11/30/2016 7:40:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 1 Gland Seal","Unit 1 Gland Seal","elevated","","C",100
2016426,"Quad Cities","Unit 2","AR-41","5.54E-07","uCi/cc","","","",11/9/2016 8:03:00,11/16/2016 8:13:00,10090.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016426,"Quad Cities","Unit 2","KR-85M","2.41E-07","uCi/cc","","","",11/9/2016 8:03:00,11/16/2016 8:13:00,10090.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016426,"Quad Cities","Unit 2","KR-87","1.72E-06","uCi/cc","","","",11/9/2016 8:03:00,11/16/2016 8:13:00,10090.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016426,"Quad Cities","Unit 2","KR-88","1.07E-06","uCi/cc","","","",11/9/2016 8:03:00,11/16/2016 8:13:00,10090.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016426,"Quad Cities","Unit 2","XE-133","8.83E-08","uCi/cc","","","",11/9/2016 8:03:00,11/16/2016 8:13:00,10090.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016426,"Quad Cities","Unit 2","XE-135","1.38E-06","uCi/cc","","","",11/9/2016 8:03:00,11/16/2016 8:13:00,10090.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016426,"Quad Cities","Unit 2","XE-135M","1.12E-05","uCi/cc","","","",11/9/2016 8:03:00,11/16/2016 8:13:00,10090.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016426,"Quad Cities","Unit 2","XE-138","4.35E-05","uCi/cc","","","",11/9/2016 8:03:00,11/16/2016 8:13:00,10090.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016427,"Quad Cities","Unit 2","AR-41","4.81E-07","uCi/cc","","","",11/16/2016 8:13:00,11/23/2016 7:40:00,10047.00,"2.70E+01","cfm","2.71E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016427,"Quad Cities","Unit 2","KR-85M","2.47E-07","uCi/cc","","","",11/16/2016 8:13:00,11/23/2016 7:40:00,10047.00,"2.70E+01","cfm","2.71E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016427,"Quad Cities","Unit 2","KR-87","1.82E-06","uCi/cc","","","",11/16/2016 8:13:00,11/23/2016 7:40:00,10047.00,"2.70E+01","cfm","2.71E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016427,"Quad Cities","Unit 2","KR-88","9.92E-07","uCi/cc","","","",11/16/2016 8:13:00,11/23/2016 7:40:00,10047.00,"2.70E+01","cfm","2.71E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016427,"Quad Cities","Unit 2","XE-133","9.68E-08","uCi/cc","","","",11/16/2016 8:13:00,11/23/2016 7:40:00,10047.00,"2.70E+01","cfm","2.71E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016427,"Quad Cities","Unit 2","XE-135","1.34E-06","uCi/cc","","","",11/16/2016 8:13:00,11/23/2016 7:40:00,10047.00,"2.70E+01","cfm","2.71E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016427,"Quad Cities","Unit 2","XE-135M","1.06E-05","uCi/cc","","","",11/16/2016 8:13:00,11/23/2016 7:40:00,10047.00,"2.70E+01","cfm","2.71E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016427,"Quad Cities","Unit 2","XE-138","4.25E-05","uCi/cc","","","",11/16/2016 8:13:00,11/23/2016 7:40:00,10047.00,"2.70E+01","cfm","2.71E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016428,"Quad Cities","Unit 2","AR-41","4.69E-07","uCi/cc","","","",11/23/2016 7:40:00,11/30/2016 7:45:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016428,"Quad Cities","Unit 2","KR-85M","2.52E-07","uCi/cc","","","",11/23/2016 7:40:00,11/30/2016 7:45:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016428,"Quad Cities","Unit 2","KR-87","1.67E-06","uCi/cc","","","",11/23/2016 7:40:00,11/30/2016 7:45:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016428,"Quad Cities","Unit 2","KR-88","1.07E-06","uCi/cc","","","",11/23/2016 7:40:00,11/30/2016 7:45:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016428,"Quad Cities","Unit 2","XE-133","1.18E-07","uCi/cc","","","",11/23/2016 7:40:00,11/30/2016 7:45:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016428,"Quad Cities","Unit 2","XE-135","1.41E-06","uCi/cc","","","",11/23/2016 7:40:00,11/30/2016 7:45:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016428,"Quad Cities","Unit 2","XE-135M","8.84E-06","uCi/cc","","","",11/23/2016 7:40:00,11/30/2016 7:45:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016428,"Quad Cities","Unit 2","XE-138","3.46E-05","uCi/cc","","","",11/23/2016 7:40:00,11/30/2016 7:45:00,10085.00,"2.60E+01","cfm","2.62E+05","cf","Unit 2 Gland Seal","Unit 2 Gland Seal","elevated","","C",100
2016429,"Quad Cities","Unit 1","CO-60","1.83E-13","uCi/cc","","","",11/22/2016 9:40:00,11/29/2016 9:20:00,10060.00,"3.66E+05","cfm","3.68E+09","cf","Main Chimney IP Unit 1+2","Main Chimney IP Unit 1+2","elevated","","C",100
